gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0022200494,20221225/LALDAL,2022-12-25,14:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612747,DAL,LAL,124,115,22-23
0022200495,20221225/MILBOS,2022-12-25,17:00:00,,TD Garden,Boston,3,Final,1610612738,1610612749,BOS,MIL,139,118,22-23
0022200496,20221225/MEMGSW,2022-12-25,20:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612763,GSW,MEM,123,109,22-23
0022200497,20221225/PHXDEN,2022-12-25,22:30:00,,Ball Arena,Denver,3,Final,1610612743,1610612756,DEN,PHX,128,125,22-23
0022200498,20221226/BKNCLE,2022-12-26,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612751,CLE,BKN,117,125,22-23
0022200499,20221226/LACDET,2022-12-26,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612746,DET,LAC,131,142,22-23
0022200500,20221226/MINMIA,2022-12-26,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612750,MIA,MIN,113,110,22-23
0022200501,20221226/HOUCHI,2022-12-26,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612745,CHI,HOU,118,133,22-23
0022200502,20221226/INDNOP,2022-12-26,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612754,NOP,IND,113,93,22-23
0022200503,20221226/UTASAS,2022-12-26,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612762,SAS,UTA,126,122,22-23
0022200504,20221226/CHAPOR,2022-12-26,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612766,POR,CHA,124,113,22-23
0022200505,20221227/LALORL,2022-12-27,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612747,ORL,LAL,110,129,22-23
0022200506,20221227/PHIWAS,2022-12-27,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612755,WAS,PHI,116,111,22-23
0022200507,20221227/HOUBOS,2022-12-27,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612745,BOS,HOU,126,102,22-23
0022200508,20221227/ATLIND,2022-12-27,19:30:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612737,IND,ATL,129,114,22-23
0022200509,20221227/LACTOR,2022-12-27,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612746,TOR,LAC,113,124,22-23
0022200510,20221227/PHXMEM,2022-12-27,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612756,MEM,PHX,108,125,22-23
0022200511,20221227/SASOKC,2022-12-27,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612759,OKC,SAS,130,114,22-23
0022200512,20221227/NYKDAL,2022-12-27,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612752,DAL,NYK,126,121,22-23
0022200513,20221227/CHAGSW,2022-12-27,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612766,GSW,CHA,110,105,22-23
0022200514,20221227/DENSAC,2022-12-27,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612743,SAC,DEN,106,113,22-23
0022200515,20221228/ORLDET,2022-12-28,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612753,DET,ORL,121,101,22-23
0022200516,20221228/PHXWAS,2022-12-28,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612756,WAS,PHX,127,102,22-23
0022200517,20221228/BKNATL,2022-12-28,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612751,ATL,BKN,107,108,22-23
0022200518,20221228/LALMIA,2022-12-28,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612747,MIA,LAL,112,98,22-23
0022200519,20221228/MILCHI,2022-12-28,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612749,CHI,MIL,119,113,22-23
0022200520,20221228/MINNOP,2022-12-28,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612750,NOP,MIN,119,118,22-23
0022200521,20221228/UTAGSW,2022-12-28,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612762,GSW,UTA,112,107,22-23
0022200522,20221228/DENSAC,2022-12-28,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612743,SAC,DEN,127,126,22-23
0022200523,20221229/OKCCHA,2022-12-29,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612760,CHA,OKC,121,113,22-23
0022200524,20221229/CLEIND,2022-12-29,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612739,IND,CLE,135,126,22-23
0022200525,20221229/LACBOS,2022-12-29,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612746,BOS,LAC,116,110,22-23
0022200526,20221229/MEMTOR,2022-12-29,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612763,TOR,MEM,106,119,22-23
0022200527,20221229/NYKSAS,2022-12-29,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612752,SAS,NYK,122,115,22-23
0022200528,20221229/HOUDAL,2022-12-29,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612745,DAL,HOU,129,114,22-23
0022200529,20221230/WASORL,2022-12-30,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612764,ORL,WAS,100,119,22-23
0022200530,20221230/LALATL,2022-12-30,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612747,ATL,LAL,121,130,22-23
0022200531,20221230/PHXTOR,2022-12-30,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612756,TOR,PHX,113,104,22-23
0022200532,20221230/DETCHI,2022-12-30,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612765,CHI,DET,132,118,22-23
0022200533,20221230/MINMIL,2022-12-30,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612750,MIL,MIN,123,114,22-23
0022200534,20221230/PHINOP,2022-12-30,20:30:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612755,NOP,PHI,127,116,22-23
0022200535,20221230/MIADEN,2022-12-30,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612748,DEN,MIA,124,119,22-23
0022200536,20221230/PORGSW,2022-12-30,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612757,GSW,POR,118,112,22-23
0022200537,20221230/UTASAC,2022-12-30,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612762,SAC,UTA,126,125,22-23
0022200538,20221231/LACIND,2022-12-31,15:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612746,IND,LAC,131,130,22-23
0022200539,20221231/BKNCHA,2022-12-31,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612751,CHA,BKN,106,123,22-23
0022200540,20221231/CLECHI,2022-12-31,19:00:00,,United Center,Chicago,3,Final,1610612741,1610612739,CHI,CLE,102,103,22-23
0022200541,20221231/NYKHOU,2022-12-31,19:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612752,HOU,NYK,88,108,22-23
0022200542,20221231/DALSAS,2022-12-31,19:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612742,SAS,DAL,125,126,22-23
0022200543,20221231/NOPMEM,2022-12-31,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612740,MEM,NOP,116,101,22-23
0022200544,20221231/DETMIN,2022-12-31,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612765,MIN,DET,104,116,22-23
0022200545,20221231/PHIOKC,2022-12-31,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612755,OKC,PHI,96,115,22-23
0022200546,20221231/MIAUTA,2022-12-31,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612748,UTA,MIA,123,126,22-23
0022200547,20230101/SACMEM,2023-01-01,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612758,MEM,SAC,118,108,22-23
0022200548,20230101/WASMIL,2023-01-01,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612764,MIL,WAS,95,118,22-23
0022200549,20230101/BOSDEN,2023-01-01,20:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612738,DEN,BOS,123,111,22-23
0022200550,20230102/PHXNYK,2023-01-02,15:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612756,NYK,PHX,102,83,22-23
0022200551,20230102/LALCHA,2023-01-02,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612747,CHA,LAL,115,121,22-23
0022200552,20230102/CHICLE,2023-01-02,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612741,CLE,CHI,145,134,22-23
0022200553,20230102/TORIND,2023-01-02,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612761,IND,TOR,122,114,22-23
0022200554,20230102/NOPPHI,2023-01-02,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612740,PHI,NOP,120,111,22-23
0022200555,20230102/SASBKN,2023-01-02,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612759,BKN,SAS,139,103,22-23
0022200556,20230102/DALHOU,2023-01-02,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612742,HOU,DAL,106,111,22-23
0022200557,20230102/DENMIN,2023-01-02,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612743,MIN,DEN,124,111,22-23
0022200558,20230102/ATLGSW,2023-01-02,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612737,GSW,ATL,143,141,22-23
0022200559,20230102/DETPOR,2023-01-02,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612765,POR,DET,135,106,22-23
0022200560,20230102/MIALAC,2023-01-02,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612748,LAC,MIA,100,110,22-23
0022200561,20230103/WASMIL,2023-01-03,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612764,MIL,WAS,123,113,22-23
0022200562,20230103/BOSOKC,2023-01-03,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612738,OKC,BOS,150,117,22-23
0022200563,20230103/SACUTA,2023-01-03,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612758,UTA,SAC,115,117,22-23
0022200564,20230104/MEMCHA,2023-01-04,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612763,CHA,MEM,107,131,22-23
0022200565,20230104/PHXCLE,2023-01-04,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612756,CLE,PHX,90,88,22-23
0022200566,20230104/OKCORL,2023-01-04,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612760,ORL,OKC,126,115,22-23
0022200567,20230104/INDPHI,2023-01-04,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612754,PHI,IND,129,126,22-23
0022200568,20230104/SASNYK,2023-01-04,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612759,NYK,SAS,117,114,22-23
0022200569,20230104/MILTOR,2023-01-04,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612749,TOR,MIL,101,104,22-23
0022200570,20230104/BKNCHI,2023-01-04,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612751,CHI,BKN,121,112,22-23
0022200571,20230104/PORMIN,2023-01-04,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612757,MIN,POR,113,106,22-23
0022200572,20230104/HOUNOP,2023-01-04,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612745,NOP,HOU,119,108,22-23
0022200573,20230104/DETGSW,2023-01-04,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612765,GSW,DET,119,122,22-23
0022200574,20230104/MIALAL,2023-01-04,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612748,LAL,MIA,112,109,22-23
0022200575,20230104/ATLSAC,2023-01-04,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612737,SAC,ATL,117,120,22-23
0022200576,20230105/MEMORL,2023-01-05,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612763,ORL,MEM,115,123,22-23
0022200577,20230105/BOSDAL,2023-01-05,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612738,DAL,BOS,95,124,22-23
0022200578,20230105/UTAHOU,2023-01-05,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612762,HOU,UTA,114,131,22-23
0022200579,20230105/LACDEN,2023-01-05,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612746,DEN,LAC,122,91,22-23
0022200580,20230106/PORIND,2023-01-06,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612757,IND,POR,108,99,22-23
0022200581,20230106/CHIPHI,2023-01-06,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612741,PHI,CHI,112,126,22-23
0022200582,20230106/NYKTOR,2023-01-06,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612752,TOR,NYK,108,112,22-23
0022200586,20230106/BKNNOP,2023-01-06,19:30:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612751,NOP,BKN,102,108,22-23
0022200583,20230106/CHAMIL,2023-01-06,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612766,MIL,CHA,109,138,22-23
0022200584,20230106/WASOKC,2023-01-06,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612764,OKC,WAS,127,110,22-23
0022200585,20230106/DETSAS,2023-01-06,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612765,SAS,DET,121,109,22-23
0022200587,20230106/LACMIN,2023-01-06,21:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612746,MIN,LAC,128,115,22-23
0022200588,20230106/CLEDEN,2023-01-06,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612739,DEN,CLE,121,108,22-23
0022200589,20230106/MIAPHX,2023-01-06,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612748,PHX,MIA,96,104,22-23
0022200590,20230106/ATLLAL,2023-01-06,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612737,LAL,ATL,130,114,22-23
0022200591,20230107/BOSSAS,2023-01-07,18:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612738,SAS,BOS,116,121,22-23
0022200592,20230107/UTACHI,2023-01-07,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612762,CHI,UTA,126,118,22-23
0022200593,20230107/NOPDAL,2023-01-07,20:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612740,DAL,NOP,127,117,22-23
0022200594,20230107/ORLGSW,2023-01-07,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612753,GSW,ORL,101,115,22-23
0022200595,20230107/LALSAC,2023-01-07,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612747,SAC,LAL,134,136,22-23
0022200596,20230108/PHIDET,2023-01-08,15:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612755,DET,PHI,111,123,22-23
0022200597,20230108/PORTOR,2023-01-08,15:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612757,TOR,POR,117,105,22-23
0022200598,20230108/CHAIND,2023-01-08,17:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612766,IND,CHA,116,111,22-23
0022200599,20230108/BKNMIA,2023-01-08,18:00:00,,FTX Arena,Miami,3,Final,1610612748,1610612751,MIA,BKN,101,102,22-23
0022200600,20230108/UTAMEM,2023-01-08,18:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612762,MEM,UTA,123,118,22-23
0022200601,20230108/MINHOU,2023-01-08,19:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612750,HOU,MIN,96,104,22-23
0022200602,20230108/DALOKC,2023-01-08,19:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612742,OKC,DAL,120,109,22-23
0022200603,20230108/CLEPHX,2023-01-08,20:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612739,PHX,CLE,98,112,22-23
0022200604,20230108/ATLLAC,2023-01-08,21:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612737,LAC,ATL,108,112,22-23
0022200605,20230109/NOPWAS,2023-01-09,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612740,WAS,NOP,112,132,22-23
0022200606,20230109/CHIBOS,2023-01-09,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612741,BOS,CHI,107,99,22-23
0022200607,20230109/MILNYK,2023-01-09,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612749,NYK,MIL,107,111,22-23
0022200608,20230109/SASMEM,2023-01-09,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612759,MEM,SAS,121,113,22-23
0022200609,20230109/LALDEN,2023-01-09,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612747,DEN,LAL,122,109,22-23
0022200610,20230109/ORLSAC,2023-01-09,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612753,SAC,ORL,136,111,22-23
0022200612,20230110/DETPHI,2023-01-10,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612765,PHI,DET,147,116,22-23
0022200611,20230110/OKCMIA,2023-01-10,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612760,MIA,OKC,112,111,22-23
0022200613,20230110/CHATOR,2023-01-10,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612766,TOR,CHA,132,120,22-23
0022200614,20230110/CLEUTA,2023-01-10,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612739,UTA,CLE,116,114,22-23
0022200615,20230110/PHXGSW,2023-01-10,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612756,GSW,PHX,113,125,22-23
0022200616,20230110/ORLPOR,2023-01-10,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612753,POR,ORL,106,109,22-23
0022200617,20230110/DALLAC,2023-01-10,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612742,LAC,DAL,113,101,22-23
0022200618,20230111/MINDET,2023-01-11,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612750,DET,MIN,135,118,22-23
0022200619,20230111/CHIWAS,2023-01-11,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612741,WAS,CHI,100,97,22-23
0022200620,20230111/MILATL,2023-01-11,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612749,ATL,MIL,105,114,22-23
0022200621,20230111/NOPBOS,2023-01-11,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612740,BOS,NOP,125,114,22-23
0022200622,20230111/INDNYK,2023-01-11,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612754,NYK,IND,119,113,22-23
0022200623,20230111/SASMEM,2023-01-11,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612759,MEM,SAS,135,129,22-23
0022200624,20230111/PHXDEN,2023-01-11,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612756,DEN,PHX,126,97,22-23
0022200625,20230111/HOUSAC,2023-01-11,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612745,SAC,HOU,135,115,22-23
0022200626,20230112/OKCPHI,2023-01-12,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612760,PHI,OKC,114,133,22-23
0022200627,20230112/BOSBKN,2023-01-12,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612738,BKN,BOS,98,109,22-23
0022200628,20230112/MILMIA,2023-01-12,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612749,MIA,MIL,108,102,22-23
0022200629,20230112/CHATOR,2023-01-12,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612766,TOR,CHA,124,114,22-23
0022200630,20230112/DALLAL,2023-01-12,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612742,LAL,DAL,115,119,22-23
0022200631,20230112/CLEPOR,2023-01-12,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612739,POR,CLE,113,119,22-23
0022200632,20230113/NOPDET,2023-01-13,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612740,DET,NOP,110,116,22-23
0022200633,20230113/ATLIND,2023-01-13,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612737,IND,ATL,111,113,22-23
0022200634,20230113/NYKWAS,2023-01-13,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612752,WAS,NYK,108,112,22-23
0022200635,20230113/GSWSAS,2023-01-13,19:30:00,,Alamodome,San Antonio,3,Final,1610612759,1610612744,SAS,GSW,113,144,22-23
0022200636,20230113/OKCCHI,2023-01-13,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612760,CHI,OKC,110,124,22-23
0022200637,20230113/PHXMIN,2023-01-13,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612756,MIN,PHX,121,116,22-23
0022200638,20230113/ORLUTA,2023-01-13,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612753,UTA,ORL,112,108,22-23
0022200639,20230113/DENLAC,2023-01-13,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612743,LAC,DEN,103,115,22-23
0022200640,20230113/HOUSAC,2023-01-13,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612745,SAC,HOU,139,114,22-23
0022200641,20230114/MILMIA,2023-01-14,13:00:00,,Miami-Dade Arena,Miami,3,Final,1610612748,1610612749,MIA,MIL,111,95,22-23
0022200642,20230114/BOSCHA,2023-01-14,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612738,CHA,BOS,106,122,22-23
0022200643,20230114/MEMIND,2023-01-14,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612763,IND,MEM,112,130,22-23
0022200644,20230114/ATLTOR,2023-01-14,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612737,TOR,ATL,103,114,22-23
0022200645,20230114/CLEMIN,2023-01-14,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612739,MIN,CLE,110,102,22-23
0022200646,20230114/PHIUTA,2023-01-14,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612755,UTA,PHI,117,118,22-23
0022200647,20230114/DALPOR,2023-01-14,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612742,POR,DAL,136,119,22-23
0022200648,20230115/NYKDET,2023-01-15,13:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612752,DET,NYK,104,117,22-23
0022200649,20230115/HOULAC,2023-01-15,15:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612745,LAC,HOU,121,100,22-23
0022200650,20230115/GSWCHI,2023-01-15,15:30:00,,United Center,Chicago,3,Final,1610612741,1610612744,CHI,GSW,132,118,22-23
0022200651,20230115/OKCBKN,2023-01-15,18:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612760,BKN,OKC,102,112,22-23
0022200652,20230115/SACSAS,2023-01-15,19:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612758,SAS,SAC,119,132,22-23
0022200653,20230115/ORLDEN,2023-01-15,20:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612753,DEN,ORL,119,116,22-23
0022200654,20230115/DALPOR,2023-01-15,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612742,POR,DAL,140,123,22-23
0022200655,20230115/PHILAL,2023-01-15,21:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612755,LAL,PHI,112,113,22-23
0022200656,20230116/BOSCHA,2023-01-16,13:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612738,CHA,BOS,118,130,22-23
0022200657,20230116/INDMIL,2023-01-16,14:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612754,MIL,IND,132,119,22-23
0022200658,20230116/NOPCLE,2023-01-16,15:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612740,CLE,NOP,113,103,22-23
0022200659,20230116/TORNYK,2023-01-16,15:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612761,NYK,TOR,121,123,22-23
0022200660,20230116/GSWWAS,2023-01-16,15:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612744,WAS,GSW,118,127,22-23
0022200661,20230116/MIAATL,2023-01-16,15:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612748,ATL,MIA,121,113,22-23
0022200662,20230116/UTAMIN,2023-01-16,16:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612762,MIN,UTA,125,126,22-23
0022200663,20230116/PHXMEM,2023-01-16,18:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612756,MEM,PHX,136,106,22-23
0022200664,20230116/HOULAL,2023-01-16,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612745,LAL,HOU,140,132,22-23
0022200665,20230117/TORMIL,2023-01-17,19:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612761,MIL,TOR,130,122,22-23
0022200666,20230117/BKNSAS,2023-01-17,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612751,SAS,BKN,106,98,22-23
0022200667,20230117/PORDEN,2023-01-17,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612757,DEN,POR,122,113,22-23
0022200668,20230117/PHILAC,2023-01-17,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612755,LAC,PHI,110,120,22-23
0022200669,20230118/WASNYK,2023-01-18,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612764,NYK,WAS,105,116,22-23
0022200670,20230118/ATLDAL,2023-01-18,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612737,DAL,ATL,122,130,22-23
0022200671,20230118/CHAHOU,2023-01-18,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612766,HOU,CHA,117,122,22-23
0022200672,20230118/CLEMEM,2023-01-18,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612739,MEM,CLE,115,114,22-23
0022200673,20230118/MIANOP,2023-01-18,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612748,NOP,MIA,98,124,22-23
0022200674,20230118/INDOKC,2023-01-18,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612754,OKC,IND,126,106,22-23
0022200675,20230118/LACUTA,2023-01-18,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612746,UTA,LAC,126,103,22-23
0022200676,20230118/MINDEN,2023-01-18,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612750,DEN,MIN,122,118,22-23
0022200677,20230118/SACLAL,2023-01-18,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612758,LAL,SAC,111,116,22-23
0022200678,20230119/CHIDET,2023-01-19,15:00:00,,Accor Arena,Paris,3,Final,1610612765,1610612741,DET,CHI,108,126,22-23
0022200679,20230119/GSWBOS,2023-01-19,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612744,BOS,GSW,121,118,22-23
0022200680,20230119/TORMIN,2023-01-19,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612761,MIN,TOR,128,126,22-23
0022200681,20230119/BKNPHX,2023-01-19,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612751,PHX,BKN,117,112,22-23
