gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0021600967,20170310/INDMIL,2017-03-10,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612754,MIL,IND,99,85,16-17
0021600968,20170310/GSWMIN,2017-03-10,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612744,MIN,GSW,103,102,16-17
0021600969,20170310/TORATL,2017-03-10,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612761,ATL,TOR,105,99,16-17
0021600970,20170310/BOSDEN,2017-03-10,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612738,DEN,BOS,119,99,16-17
0021600971,20170310/BKNDAL,2017-03-10,21:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612751,DAL,BKN,105,96,16-17
0021600972,20170310/WASSAC,2017-03-10,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612764,SAC,WAS,122,130,16-17
0021600973,20170311/UTAOKC,2017-03-11,15:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612762,OKC,UTA,112,104,16-17
0021600974,20170311/PHILAC,2017-03-11,15:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612755,LAC,PHI,112,100,16-17
0021600975,20170311/NYKDET,2017-03-11,17:00:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612752,DET,NYK,112,92,16-17
0021600976,20170311/NOPCHA,2017-03-11,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612740,CHA,NOP,122,125,16-17
0021600977,20170311/CLEORL,2017-03-11,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612739,ORL,CLE,104,116,16-17
0021600978,20170311/MINMIL,2017-03-11,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612750,MIL,MIN,102,95,16-17
0021600979,20170311/TORMIA,2017-03-11,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612761,MIA,TOR,104,89,16-17
0021600980,20170311/GSWSAS,2017-03-11,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612744,SAS,GSW,107,85,16-17
0021600981,20170311/ATLMEM,2017-03-11,21:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612737,MEM,ATL,90,107,16-17
0021600982,20170311/PHXDAL,2017-03-11,21:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612756,DAL,PHX,98,100,16-17
0021600983,20170311/WASPOR,2017-03-11,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612764,POR,WAS,124,125,16-17
0021600984,20170311/DENSAC,2017-03-11,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612743,SAC,DEN,92,105,16-17
0021600985,20170312/CHIBOS,2017-03-12,15:30:00,,TD Garden,Boston,3,Final,1610612738,1610612741,BOS,CHI,100,80,16-17
0021600986,20170312/NYKBKN,2017-03-12,18:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612752,BKN,NYK,120,112,16-17
0021600987,20170312/MIAIND,2017-03-12,18:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612748,IND,MIA,102,98,16-17
0021600988,20170312/PORPHX,2017-03-12,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612757,PHX,POR,101,110,16-17
0021600989,20170312/CLEHOU,2017-03-12,21:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612739,HOU,CLE,117,112,16-17
0021600990,20170312/PHILAL,2017-03-12,21:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612755,LAL,PHI,116,118,16-17
0021600991,20170313/CHICHA,2017-03-13,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612741,CHA,CHI,109,115,16-17
0021600992,20170313/DALTOR,2017-03-13,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612742,TOR,DAL,100,78,16-17
0021600993,20170313/MILMEM,2017-03-13,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612749,MEM,MIL,113,93,16-17
0021600994,20170313/ATLSAS,2017-03-13,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612737,SAS,ATL,107,99,16-17
0021600995,20170313/WASMIN,2017-03-13,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612764,MIN,WAS,119,104,16-17
0021600996,20170313/LACUTA,2017-03-13,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612746,UTA,LAC,114,108,16-17
0021600997,20170313/ORLSAC,2017-03-13,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612753,SAC,ORL,120,115,16-17
0021600998,20170313/LALDEN,2017-03-13,22:30:00,,Pepsi Center,Denver,3,Final,1610612743,1610612747,DEN,LAL,129,101,16-17
0021600999,20170314/DETCLE,2017-03-14,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612765,CLE,DET,128,96,16-17
0021601000,20170314/OKCBKN,2017-03-14,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612760,BKN,OKC,104,122,16-17
0021601001,20170314/INDNYK,2017-03-14,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612754,NYK,IND,87,81,16-17
0021601002,20170314/PORNOP,2017-03-14,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612757,NOP,POR,100,77,16-17
0021601003,20170314/PHIGSW,2017-03-14,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612755,GSW,PHI,106,104,16-17
0021601004,20170315/DALWAS,2017-03-15,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612742,WAS,DAL,107,112,16-17
0021601005,20170315/CHAIND,2017-03-15,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612766,IND,CHA,98,77,16-17
0021601006,20170315/MINBOS,2017-03-15,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612750,BOS,MIN,117,104,16-17
0021601007,20170315/NOPMIA,2017-03-15,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612740,MIA,NOP,120,112,16-17
0021601008,20170315/UTADET,2017-03-15,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612762,DET,UTA,83,97,16-17
0021601009,20170315/MEMCHI,2017-03-15,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612763,CHI,MEM,91,98,16-17
0021601010,20170315/LALHOU,2017-03-15,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612747,HOU,LAL,139,100,16-17
0021601011,20170315/PORSAS,2017-03-15,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612757,SAS,POR,106,110,16-17
0021601012,20170315/SACPHX,2017-03-15,22:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612758,PHX,SAC,101,107,16-17
0021601013,20170315/MILLAC,2017-03-15,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612749,LAC,MIL,96,97,16-17
0021601014,20170316/UTACLE,2017-03-16,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612762,CLE,UTA,91,83,16-17
0021601015,20170316/OKCTOR,2017-03-16,19:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612760,TOR,OKC,102,123,16-17
0021601016,20170316/BKNNYK,2017-03-16,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612751,NYK,BKN,110,121,16-17
0021601017,20170316/MEMATL,2017-03-16,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612763,ATL,MEM,91,103,16-17
0021601018,20170316/LACDEN,2017-03-16,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612746,DEN,LAC,129,114,16-17
0021601019,20170316/ORLGSW,2017-03-16,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612753,GSW,ORL,122,92,16-17
0021601020,20170317/DALPHI,2017-03-17,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612742,PHI,DAL,116,74,16-17
0021601021,20170317/CHIWAS,2017-03-17,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612741,WAS,CHI,112,107,16-17
0021601022,20170317/BOSBKN,2017-03-17,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612738,BKN,BOS,95,98,16-17
0021601023,20170317/TORDET,2017-03-17,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612761,DET,TOR,75,87,16-17
0021601024,20170317/HOUNOP,2017-03-17,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612745,NOP,HOU,128,112,16-17
0021601025,20170317/MINMIA,2017-03-17,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612750,MIA,MIN,123,105,16-17
0021601026,20170317/ORLPHX,2017-03-17,22:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612753,PHX,ORL,103,109,16-17
0021601027,20170317/MILLAL,2017-03-17,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612749,LAL,MIL,103,107,16-17
0021601028,20170318/SACOKC,2017-03-18,15:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612758,OKC,SAC,110,94,16-17
0021601029,20170318/PORATL,2017-03-18,18:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612757,ATL,POR,97,113,16-17
0021601030,20170318/WASCHA,2017-03-18,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612764,CHA,WAS,98,93,16-17
0021601031,20170318/CLELAC,2017-03-18,20:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612739,LAC,CLE,108,78,16-17
0021601032,20170318/UTACHI,2017-03-18,21:00:00,,United Center,Chicago,3,Final,1610612741,1610612762,CHI,UTA,95,86,16-17
0021601033,20170318/SASMEM,2017-03-18,21:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612759,MEM,SAS,104,96,16-17
0021601034,20170318/HOUDEN,2017-03-18,21:30:00,,Pepsi Center,Denver,3,Final,1610612743,1610612745,DEN,HOU,105,109,16-17
0021601035,20170318/MILGSW,2017-03-18,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612749,GSW,MIL,117,92,16-17
0021601036,20170319/DALBKN,2017-03-19,12:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612742,BKN,DAL,104,111,16-17
0021601037,20170319/BOSPHI,2017-03-19,13:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612738,PHI,BOS,105,99,16-17
0021601038,20170319/PHXDET,2017-03-19,16:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612756,DET,PHX,112,95,16-17
0021601039,20170319/MINNOP,2017-03-19,18:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612750,NOP,MIN,123,109,16-17
0021601040,20170319/INDTOR,2017-03-19,18:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612754,TOR,IND,116,91,16-17
0021601041,20170319/PORMIA,2017-03-19,18:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612757,MIA,POR,104,115,16-17
0021601042,20170319/SACSAS,2017-03-19,19:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612758,SAS,SAC,118,102,16-17
0021601043,20170319/CLELAL,2017-03-19,21:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612739,LAL,CLE,120,125,16-17
0021601044,20170320/ATLCHA,2017-03-20,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612737,CHA,ATL,105,90,16-17
0021601045,20170320/PHIORL,2017-03-20,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612755,ORL,PHI,112,109,16-17
0021601046,20170320/UTAIND,2017-03-20,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612762,IND,UTA,107,100,16-17
0021601047,20170320/WASBOS,2017-03-20,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612764,BOS,WAS,110,102,16-17
0021601048,20170320/DENHOU,2017-03-20,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612743,HOU,DEN,125,124,16-17
0021601049,20170320/GSWOKC,2017-03-20,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612744,OKC,GSW,95,111,16-17
0021601050,20170320/NYKLAC,2017-03-20,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612752,LAC,NYK,114,105,16-17
0021601051,20170321/CHITOR,2017-03-21,19:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612741,TOR,CHI,122,120,16-17
0021601052,20170321/DETBKN,2017-03-21,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612765,BKN,DET,98,96,16-17
0021601053,20170321/PHXMIA,2017-03-21,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612756,MIA,PHX,112,97,16-17
0021601054,20170321/MEMNOP,2017-03-21,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612763,NOP,MEM,95,82,16-17
0021601055,20170321/GSWDAL,2017-03-21,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612744,DAL,GSW,87,112,16-17
0021601056,20170321/SASMIN,2017-03-21,21:30:00,,Target Center,Minneapolis,3,Final,1610612750,1610612759,MIN,SAS,93,100,16-17
0021601057,20170321/MILPOR,2017-03-21,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612749,POR,MIL,90,93,16-17
0021601058,20170321/LACLAL,2017-03-21,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612746,LAL,LAC,109,133,16-17
0021601059,20170322/CHAORL,2017-03-22,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612766,ORL,CHA,102,109,16-17
0021601060,20170322/INDBOS,2017-03-22,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612754,BOS,IND,109,100,16-17
0021601061,20170322/DETCHI,2017-03-22,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612765,CHI,DET,117,95,16-17
0021601062,20170322/PHIOKC,2017-03-22,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612755,OKC,PHI,122,97,16-17
0021601063,20170322/ATLWAS,2017-03-22,20:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612737,WAS,ATL,104,100,16-17
0021601064,20170322/CLEDEN,2017-03-22,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612739,DEN,CLE,126,113,16-17
0021601065,20170322/MILSAC,2017-03-22,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612749,SAC,MIL,98,116,16-17
0021601066,20170322/NYKUTA,2017-03-22,22:30:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612752,UTA,NYK,108,101,16-17
0021601067,20170323/PHXBKN,2017-03-23,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612756,BKN,PHX,126,98,16-17
0021601068,20170323/TORMIA,2017-03-23,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612761,MIA,TOR,84,101,16-17
0021601069,20170323/LACDAL,2017-03-23,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612746,DAL,LAC,97,95,16-17
0021601070,20170323/MEMSAS,2017-03-23,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612763,SAS,MEM,97,90,16-17
0021601071,20170323/NYKPOR,2017-03-23,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612752,POR,NYK,110,95,16-17
0021601072,20170324/BKNWAS,2017-03-24,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612751,WAS,BKN,129,108,16-17
0021601073,20170324/CLECHA,2017-03-24,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612739,CHA,CLE,105,112,16-17
0021601074,20170324/DETORL,2017-03-24,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612765,ORL,DET,115,87,16-17
0021601075,20170324/DENIND,2017-03-24,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612743,IND,DEN,117,125,16-17
0021601076,20170324/PHXBOS,2017-03-24,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612756,BOS,PHX,130,120,16-17
0021601077,20170324/PHICHI,2017-03-24,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612755,CHI,PHI,107,117,16-17
0021601078,20170324/ATLMIL,2017-03-24,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612737,MIL,ATL,100,97,16-17
0021601079,20170324/NOPHOU,2017-03-24,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612740,HOU,NOP,117,107,16-17
0021601080,20170324/MINLAL,2017-03-24,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612750,LAL,MIN,130,119,16-17
0021601081,20170324/SACGSW,2017-03-24,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612758,GSW,SAC,114,100,16-17
0021601082,20170325/UTALAC,2017-03-25,15:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612762,LAC,UTA,108,95,16-17
0021601083,20170325/WASCLE,2017-03-25,19:30:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612764,CLE,WAS,115,127,16-17
0021601084,20170325/TORDAL,2017-03-25,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612761,DAL,TOR,86,94,16-17
0021601085,20170325/NYKSAS,2017-03-25,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612752,SAS,NYK,106,98,16-17
0021601086,20170325/MINPOR,2017-03-25,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612750,POR,MIN,112,100,16-17
0021601087,20170326/PHXCHA,2017-03-26,13:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612756,CHA,PHX,120,106,16-17
0021601088,20170326/BKNATL,2017-03-26,13:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612751,ATL,BKN,92,107,16-17
0021601089,20170326/SACLAC,2017-03-26,15:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612758,LAC,SAC,97,98,16-17
0021601090,20170326/CHIMIL,2017-03-26,15:30:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612741,MIL,CHI,94,109,16-17
0021601091,20170326/OKCHOU,2017-03-26,15:30:00,,Toyota Center,Houston,3,Final,1610612745,1610612760,HOU,OKC,137,125,16-17
0021601092,20170326/PHIIND,2017-03-26,18:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612755,IND,PHI,107,94,16-17
0021601093,20170326/MIABOS,2017-03-26,18:00:00,,TD Garden,Boston,3,Final,1610612738,1610612748,BOS,MIA,112,108,16-17
0021601094,20170326/MEMGSW,2017-03-26,20:00:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612763,GSW,MEM,106,94,16-17
0021601095,20170326/NOPDEN,2017-03-26,20:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612740,DEN,NOP,90,115,16-17
0021601096,20170326/PORLAL,2017-03-26,21:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612757,LAL,POR,81,97,16-17
0021601097,20170327/ORLTOR,2017-03-27,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612753,TOR,ORL,131,112,16-17
0021601098,20170327/DETNYK,2017-03-27,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612765,NYK,DET,109,95,16-17
0021601099,20170327/CLESAS,2017-03-27,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612739,SAS,CLE,103,74,16-17
0021601100,20170327/OKCDAL,2017-03-27,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612760,DAL,OKC,91,92,16-17
0021601101,20170327/MEMSAC,2017-03-27,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612763,SAC,MEM,91,90,16-17
0021601102,20170327/NOPUTA,2017-03-27,22:30:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612740,UTA,NOP,108,100,16-17
0021601103,20170328/MILCHA,2017-03-28,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612749,CHA,MIL,108,118,16-17
0021601104,20170328/MININD,2017-03-28,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612750,IND,MIN,114,115,16-17
0021601105,20170328/PHIBKN,2017-03-28,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612755,BKN,PHI,101,106,16-17
0021601106,20170328/PHXATL,2017-03-28,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612756,ATL,PHX,95,91,16-17
0021601107,20170328/MIADET,2017-03-28,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612748,DET,MIA,96,97,16-17
0021601108,20170328/GSWHOU,2017-03-28,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612744,HOU,GSW,106,113,16-17
0021601109,20170328/DENPOR,2017-03-28,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612743,POR,DEN,122,113,16-17
0021601110,20170328/WASLAL,2017-03-28,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612764,LAL,WAS,108,119,16-17
0021601111,20170329/ATLPHI,2017-03-29,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612737,PHI,ATL,92,99,16-17
0021601112,20170329/OKCORL,2017-03-29,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612760,ORL,OKC,106,114,16-17
0021601113,20170329/MILBOS,2017-03-29,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612749,BOS,MIL,100,103,16-17
0021601114,20170329/CHATOR,2017-03-29,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612766,TOR,CHA,106,110,16-17
0021601115,20170329/MIANYK,2017-03-29,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612748,NYK,MIA,88,105,16-17
0021601116,20170329/INDMEM,2017-03-29,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612754,MEM,IND,110,97,16-17
0021601117,20170329/DALNOP,2017-03-29,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612742,NOP,DAL,121,118,16-17
0021601118,20170329/GSWSAS,2017-03-29,21:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612744,SAS,GSW,98,110,16-17
0021601119,20170329/WASLAC,2017-03-29,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612764,LAC,WAS,133,124,16-17
0021601120,20170329/UTASAC,2017-03-29,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612762,SAC,UTA,82,112,16-17
0021601121,20170330/BKNDET,2017-03-30,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612751,DET,BKN,90,89,16-17
0021601122,20170330/CLECHI,2017-03-30,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612739,CHI,CLE,99,93,16-17
0021601123,20170330/LALMIN,2017-03-30,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612747,MIN,LAL,119,104,16-17
0021601124,20170330/LACPHX,2017-03-30,22:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612746,PHX,LAC,118,124,16-17
0021601125,20170330/HOUPOR,2017-03-30,22:30:00,,Moda Center,Portland,3,Final,1610612757,1610612745,POR,HOU,117,107,16-17
0021601126,20170331/INDTOR,2017-03-31,19:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612754,TOR,IND,111,100,16-17
0021601127,20170331/DENCHA,2017-03-31,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612743,CHA,DEN,122,114,16-17
0021601128,20170331/PHICLE,2017-03-31,19:30:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612755,CLE,PHI,122,105,16-17
0021601129,20170331/ORLBOS,2017-03-31,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612753,BOS,ORL,117,116,16-17
0021601130,20170331/DETMIL,2017-03-31,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612765,MIL,DET,108,105,16-17
0021601131,20170331/DALMEM,2017-03-31,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612742,MEM,DAL,99,90,16-17
0021601132,20170331/SACNOP,2017-03-31,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612758,NOP,SAC,117,89,16-17
0021601133,20170331/NYKMIA,2017-03-31,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612752,MIA,NYK,94,98,16-17
0021601135,20170331/SASOKC,2017-03-31,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612759,OKC,SAS,95,100,16-17
0021601134,20170331/WASUTA,2017-03-31,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612764,UTA,WAS,95,88,16-17
0021601136,20170331/HOUGSW,2017-03-31,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612745,GSW,HOU,107,98,16-17
0021601137,20170401/LALLAC,2017-04-01,15:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612747,LAC,LAL,115,104,16-17
0021601138,20170401/ATLCHI,2017-04-01,17:00:00,,United Center,Chicago,3,Final,1610612741,1610612737,CHI,ATL,106,104,16-17
0021601139,20170401/ORLBKN,2017-04-01,18:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612753,BKN,ORL,121,111,16-17
0021601140,20170401/SACMIN,2017-04-01,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612758,MIN,SAC,117,123,16-17
0021601141,20170401/PHXPOR,2017-04-01,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612756,POR,PHX,130,117,16-17
0021601145,20170402/BOSNYK,2017-04-02,13:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612738,NYK,BOS,94,110,16-17
0021601142,20170402/CHAOKC,2017-04-02,15:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612766,OKC,CHA,101,113,16-17
0021601143,20170402/MEMLAL,2017-04-02,15:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612763,LAL,MEM,108,103,16-17
0021601144,20170402/DALMIL,2017-04-02,15:30:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612742,MIL,DAL,105,109,16-17
0021601151,20170402/UTASAS,2017-04-02,15:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612762,SAS,UTA,109,103,16-17
0021601146,20170402/CHINOP,2017-04-02,18:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612741,NOP,CHI,110,117,16-17
0021601147,20170402/PHITOR,2017-04-02,18:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612755,TOR,PHI,113,105,16-17
0021601148,20170402/ATLBKN,2017-04-02,18:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612737,BKN,ATL,91,82,16-17
0021601149,20170402/DENMIA,2017-04-02,18:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612743,MIA,DEN,113,116,16-17
0021601150,20170402/INDCLE,2017-04-02,18:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612754,CLE,IND,135,130,16-17
0021601152,20170402/WASGSW,2017-04-02,20:00:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612764,GSW,WAS,139,115,16-17
0021601153,20170402/HOUPHX,2017-04-02,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612745,PHX,HOU,116,123,16-17
